published_at,ticker,title,desc,url,source,sentiment,sentiment_score
2025-01-17 22:01:35+00:00,AAPL,Stock Market Recap: Why Was the Market Up Today?,"The U.S. stock market ended the week on a high note on Friday, January 17, 2025, with major indexes posting significant gains. This positive momentum comes as",https://thestockmarketwatch.com/stock-market-news/stock-market-recap-why-was-the-market-up-today-january-17-2025/48764/,thestockmarketwatch.com,,
2024-12-18 23:59:35+00:00,AAPL,"Qualcomm saw Nuvia buy as chance to save $1.4 billion a year on Arm fees, CEO tells jury By Reuters","Qualcomm saw Nuvia buy as chance to save $1.4 billion a year on Arm fees, CEO tells jury",https://www.investing.com/news/stock-market-news/qualcomm-saw-nuvia-buy-as-chance-to-save-14-billion-a-year-on-arm-fees-ceo-tells-jury-3780773,investing.com,,
2024-12-18 23:58:42+00:00,AAPL,Apple hits out at Meta's numerous interoperability requests By Reuters,Apple hits out at Meta's numerous interoperability requests,https://www.investing.com/news/economy-news/apple-hits-out-at-metas-numerous-interoperability-requests-3780772,investing.com,,
2024-12-18 22:27:45+00:00,AAPL,S&P 500 Sees Worst Fed Day Since 2001; Yields Up: Markets Wrap,"(Bloomberg) -- The Federal Reserve jarred US markets Wednesday, pushing stocks lower and sending Treasury yields soaring, after forecasting fewer interest rate cuts next year. It was the worst loss for the S&P 500 on the day of a rate decision since 2001.Most Read from BloombergNYPD Car Chases Are Becoming More Frequent — and More DangerousThe S&P 500 fell below the 6,000 level, suffering its worst session since August. The tech-heavy Nasdaq 100 dropped 3.6%, the most in five months. Micron Tech",https://finance.yahoo.com/news/asian-stocks-waver-focus-fed-222217336.html,finance.yahoo.com,,
2024-11-18 23:56:05+00:00,AAPL,"OTOY, in association with William Shatner and the Nimoy Estate, releases '765874 Unification,' commemorating 30th anniversary of ""Star Trek: Generations"" with an immersive media experience f","OTOY, in association with William Shatner and the Nimoy Estate, releases '765874 Unification,' commemorating 30th anniversary of",https://www.investing.com/news/press-releases/otoy-in-association-with-william-shatner-and-the-nimoy-estate-releases-765874-unification-commemorating-30th-anniversary-of-star-trek-generations-with-an-immersive-media-experience-f-93CH-3729173,investing.com,,
2024-11-18 22:01:37+00:00,AAPL,Market Recap: Wall Street Rebounds as Investors Eye Nvidia Earnings and Fed Policy,"As of the close of trading on Monday, November 18, 2024, Wall Street showed signs of recovery following last week's sharp sell-off. The S&P 500 (.SPX)",https://thestockmarketwatch.com/stock-market-news/market-recap-wall-street-rebounds-as-investors-eye-nvidia-earnings-and-fed-policy/48417/,thestockmarketwatch.com,,
2024-11-18 21:21:22+00:00,AAPL,Mixed ending for US stocks to start the new trading week,Dow down.  S&P up and Nasdaq higher,https://www.forexlive.com/news/mixed-ending-for-us-stocks-to-start-the-new-trading-week-20241118/,forexlive.com,,
2024-10-19 21:37:00+00:00,AAPL,"Down 34%, This AI Stock Is a No-Brainer Buy Stock Right Now",This sell-off looks like a great buying opportunity.,https://finance.yahoo.com/news/down-34-ai-stock-no-213700014.html,finance.yahoo.com,,
2024-10-19 21:08:00+00:00,AAPL,Here's the 1 Stock We Know for Certain Warren Buffett and Berkshire Hathaway Are Buying,This media stock could be a great value for patient investors.,https://finance.yahoo.com/news/heres-1-stock-know-certain-210800388.html,finance.yahoo.com,,
2024-10-19 18:58:30+00:00,AAPL,Taiwan Semiconductor Manufacturing Company Limited (TSM) Poised for 40% Q3 Profit Surge Amid AI Boom; Major Clients Fuel Growth and Global Expansion,"We recently compiled a list of the 20 Trending AI Stocks on Latest News and Ratings. In this article, we are going to take a look at where Taiwan Semiconductor Manufacturing Company Limited (NYSE:TSM...",https://www.insidermonkey.com/blog/taiwan-semiconductor-manufacturing-company-limited-tsm-poised-for-40-q3-profit-surge-amid-ai-boom-major-clients-fuel-growth-and-global-expansion-1376894/,insidermonkey.com,,
2024-09-19 22:32:21+00:00,AAPL,"Market Today: Semiconductor Stocks Surge, FedEx Revises Forecast, and Skechers Faces China","Stock Market Performance

The stock market had a decidedly strong showing. The S&P 500 (+1.7%) and Dow Jones Industrial Average (+1.3%) reached fresh all-time h",https://www.gurufocus.com/news/2531009/market-today-semiconductor-stocks-surge-fedex-revises-forecast-and-skechers-faces-china,gurufocus.com,,
2024-09-19 22:29:27+00:00,AAPL,"S&P 500, Dow hit record highs after Fed cuts rates. What it means for your 401(k).",Good news for those building up their 401(k)s: the Dow Jones Industrial Average and S&P 500 closed at record highs after the Fed's rate cuts.,https://finance.yahoo.com/news/p-500-dow-hit-record-222927249.html,finance.yahoo.com,,
2024-09-19 22:17:43+00:00,AAPL,Earnings call: Cracker Barrel reveals fiscal 2024 results and 2025 plans By Investing.com,Earnings call: Cracker Barrel reveals fiscal 2024 results and 2025 plans,https://www.investing.com/news/stock-market-news/earnings-call-cracker-barrel-reveals-fiscal-2024-results-and-2025-plans-93CH-3624659,investing.com,,
2024-08-20 23:02:10+00:00,AAPL,Earnings call: Lowe's Q2 results show resilience amid DIY softness By Investing.com,Earnings call: Lowe's Q2 results show resilience amid DIY softness,https://www.investing.com/news/stock-market-news/earnings-call-lowes-q2-results-show-resilience-amid-diy-softness-93CH-3580361,investing.com,,
2024-08-20 22:15:37+00:00,AAPL,"Earnings call: Hesai Group maintains lead in LiDAR market, eyes profitability By Investing.com","Earnings call: Hesai Group maintains lead in LiDAR market, eyes profitability",https://www.investing.com/news/stock-market-news/earnings-call-hesai-group-maintains-lead-in-lidar-market-eyes-profitability-93CH-3580313,investing.com,,
2024-08-20 22:00:00+00:00,AAPL,Global Wearable Healthcare Devices Market Size To Worth USD 114.8 Billion By 2033 | CAGR of 11.15%,The Global Wearable Healthcare Devices Market Size was Valued at USD 39.9 Billion in 2023 and the Worldwide Wearable Healthcare Devices Market Size is...,https://www.globenewswire.com/news-release/2024/08/20/2933190/0/en/Global-Wearable-Healthcare-Devices-Market-Size-To-Worth-USD-114-8-Billion-By-2033-CAGR-of-11-15.html,globenewswire.com,,
2024-07-21 22:46:21+00:00,AAPL,The 'Trump trade' is on pause. Political uncertainty is now in the driver's seat,"In a column for CNBC Investing Club subscribers, Jim Cramer examines the investment impact of President Joe Biden withdrawing from the 2024 presidential race.",https://www.cnbc.com/2024/07/21/the-trump-trade-is-on-pause-political-uncertainty-is-now-in-the-drivers-seat.html,cnbc.com,,
2024-07-21 22:30:00+00:00,AAPL,Billionaire Warren Buffett Has $135 Billion Invested in Just 1 Artificial Intelligence (AI) Stock. Is It Time to Buy?,Apple stock is Warren Buffett's largest position.,https://finance.yahoo.com/news/billionaire-warren-buffett-135-billion-223000245.html,finance.yahoo.com,,
2024-07-21 22:29:20+00:00,AAPL,QUAL: Underweighting Quality (BATS:QUAL),"Discover why the iShares MSCI USA Quality Factor ETF may not meet expectations, and why SPHQ is a preferred alternative for investors seeking steady...",https://seekingalpha.com/article/4705379-qual-etf-underweighting-quality,seekingalpha.com,,
2024-06-21 23:11:30+00:00,AAPL,Nvidia dethroned as world’s most valuable company after just a few days on top as $220 billion selloff sends it to third place,"Nvidia’s market cap was about $3.1 trillion on Friday, lower than Apple Inc. at $3.2 trillion and Microsoft Corp. at $3.3 trillion.",https://fortune.com/2024/06/21/nvidia-market-cap-world-most-valuable-company-nvda-stock-selloff/,fortune.com,,
2024-06-21 23:00:00+00:00,AAPL,"Top Stock Market Highlights of the Week: Singtel, Soilbuild Construction and Nvidia",We look at the latest investment by Singapore’s largest telco and track Nvidia’s rise to become the most valuable company in the world.,https://thesmartinvestor.com.sg/top-stock-market-highlights-of-the-week-singtel-soilbuild-construction-and-nvidia/,thesmartinvestor.com.sg,,
2024-06-21 22:54:46+00:00,AAPL,Global Risk Monitor: Week In Review – June 21,"The global markets experienced mixed results for the week. Equity markets mostly rose, led by a rebound in European shares and Brazil, while bond yields exhibited slight increases. Currencies saw the dollar index strengthening slightly, with mixed movements among major currencies. Commodities showed varied performance, with notable gains in crude oil and platinum and losses…",https://global-macro-monitor.com/2024/06/21/global-risk-monitor-week-in-review-june-21/,global-macro-monitor.com,,
2024-05-22 23:30:00+00:00,AAPL,4 US Growth Stocks with Attractive Attributes and Strong Share Price Upside Potential,Here are four attractive US growth stocks that could power your portfolio higher.,https://thesmartinvestor.com.sg/4-us-growth-stocks-with-attractive-attributes-and-strong-share-price-upside-potential/,thesmartinvestor.com.sg,,
2024-05-22 21:56:46+00:00,AAPL,7 Best AI ETFs To Buy Now,"AI is all the rage, but some investors worry about investing directly into these companies. Here are artificial intelligence ETFs to help provide exposure with less risk.",https://www.forbes.com/sites/investor-hub/article/best-ai-etfs-to-buy-now/,forbes.com,,
2024-05-22 21:47:38+00:00,AAPL,ILCG: Growth ETF Lagging Competitors (NYSEARCA:ILCG),iShares Morningstar Growth ETF has outperformed the S&P 500 since its inception in 2004 and shows attractive quality metrics. Read more on ILCG here.,https://seekingalpha.com/article/4695109-ilcg-growth-etf-lagging-competitors,seekingalpha.com,,
2024-04-22 23:06:42+00:00,AAPL,20 Best Evernote Alternatives in 2024,"In this article, we will take a look at the 20 best Evernote alternatives in 2024. If you want to skip our detailed analysis, you can go directly to 5 Best Evernote Alternatives in 2024. What’s New With Evernote? Evernote is a leading note-taking application. The platform enables users to take notes, store files, and […]",https://finance.yahoo.com/news/20-best-evernote-alternatives-2024-230642364.html?.tsrc=rss,finance.yahoo.com,,
2024-04-22 22:31:06+00:00,AAPL,Asia Stocks to Track US Rebound on Profit Optimism: Markets Wrap,(Bloomberg) -- Asian stocks were poised to follow their Wall Street peers higher after US shares rebounded from a $2 trillion selloff on optimism big tech leaders will announce hefty profits this week.Most Read from BloombergTrump Has Only $6.8 Million for Legal Fees With Trial UnderwayRay Dalio’s Famous Trade Is Sputtering and Investors Are BailingStocks Climb as US Earnings Kick Into High Gear: Markets WrapTikTok to Remove Executive Tasked With Fending Off US ClaimsRussians Transform Dubai as,https://finance.yahoo.com/news/asia-stocks-track-us-rebound-223106402.html?.tsrc=rss,finance.yahoo.com,,
2024-04-22 22:28:31+00:00,AAPL,Nasdaq 100 Breaks 3-Day Losing Streak As Tech Stocks Rebound Ahead Of Earnings Week,"The Nasdaq 100 index, as tracked by the Invesco QQQ Trust (NASDAQ:QQQ), ended Monday 1% higher, breaking a three-day losing streak as traders prepare for a crucial week of earnings reports from some of the tech sector’s most influential names. This week’s earnings lineup features four Magnificent Seven giants like Tesla Inc. (NASDAQ:TSLA), which will report on Tuesday, followed by Meta Platforms Inc. (NASDAQ:META) on Wednesday, and both Microsoft Corp. (NYSE:MSFT) and Alphabet Inc. (NASDAQ:GOOGL",https://finance.yahoo.com/news/nasdaq-100-breaks-3-day-222831381.html?.tsrc=rss,finance.yahoo.com,,
2024-03-23 22:42:00+00:00,AAPL,Dow Jones experiences slight dip amid cautious investing,"Explore the impacts of cautious investing on the Dow Jones as it navigates a slight dip, shedding light on market trends and investor behavior.",https://www.killerstartups.com/dow-jones-experiences-slight-dip-amid-cautious-investing/,killerstartups.com,,
2024-03-23 18:00:00+00:00,AAPL,2 Stocks More Magnificent Than Amazon,"Companies examined include e-commerce, cloud services, and more.",https://finance.yahoo.com/news/2-stocks-more-magnificent-amazon-180000307.html,finance.yahoo.com,,
2024-03-23 16:13:09+00:00,AAPL,VT vs VTI: Which total market exchange-traded fund is better?,"Explore VT and VTI ETFs for total-market investment. VT offers global exposure, VTI focuses on the US market.",https://www.physicianonfire.com/vt-vs-vti-which-total-market/,physicianonfire.com,,
2024-02-22 23:44:08+00:00,AAPL,Adobe: Do Not Ignore Figma And The Long-Term Gen AI Threat (NASDAQ:ADBE),"Adobe Inc. stock underperforms market, cancels Figma acquisition. Questions remain on its high valuation. Click for my ADBE update amidst all the turmoil.",https://seekingalpha.com/article/4672663-adobe-do-not-ignore-figma-and-the-long-term-gen-ai-threat,seekingalpha.com,,
2024-02-22 23:17:00+00:00,AAPL,Nvidia adds $372 billion in stock market value in Wall Street’s biggest one-day gain in history,The rise in Nvidia’s market value on Feb 22 eclipsed the entire value of Coca-Cola. Read more at straitstimes.com.,https://www.straitstimes.com/business/nvidia-adds-372-billion-in-stock-market-value-in-wall-street-s-biggest-one-day-gain-in-history,straitstimes.com,,
2024-02-22 22:11:53+00:00,AAPL,"Nvidia’s surge ripples across stock market — lifting AI, tech and semiconductor ETFs",Several exchange-traded funds that buy stocks with exposure to artificial intelligence surged Thursday after closely watched AI beneficiary Nvidia Corp. beat...,https://www.marketwatch.com/story/nvidias-surge-ripples-across-stock-market-lifting-ai-tech-and-semiconductor-etfs-69f6e766?g=ada1d742-0897-4736-a074-bd9cddf0a526&mod=mw_rss_bulletins,marketwatch.com,,
2024-01-23 23:16:20+00:00,AAPL,China Rescue to Buoy Asia Stocks; US Hits New High: Markets Wrap,"China-related stocks are poised for healthy gains on Wednesday, buoyed by Beijing’s latest market rescue efforts and tracking Wall Street after the S&P 500 and…",https://financialpost.com/pmn/business-pmn/china-rescue-to-buoy-asia-stocks-us-hits-new-high-markets-wrap,financialpost.com,,
2024-01-23 23:13:06+00:00,AAPL,15 Worst Industrial Disasters in the World,"In this article, we take a look at the 15 worst industrial disasters in the world.",https://www.insidermonkey.com/blog/15-worst-industrial-disasters-in-the-world-1248574/,insidermonkey.com,,
2024-01-23 23:00:58+00:00,AAPL,LG Display turns to profit in Q4 on holiday demand By Reuters,LG Display turns to profit in Q4 on holiday demand,https://www.investing.com/news/economy/lg-display-turns-to-profit-in-q4-on-holiday-demand-3281138,investing.com,,
2023-12-24 23:47:50+00:00,AAPL,The S&P 500 VOO ETF Keeps Investors From Missing Out On Transformations (VOO),There are many advantages to investing in the S&P 500. Read why I tend to see VOO as a buy if the investment can be left alone for at least three years.,https://seekingalpha.com/article/4659467-sp-500-voo-etf-keeps-investors-from-missing-out-transformations-buy,seekingalpha.com,,
2023-12-24 20:14:40+00:00,AAPL,The Magnificent 7 dominated 2023. Will the rest of the stock market soar in 2024?,Beaten-down parts of the stock-market are playing catch up after lagging behind the 'Magnificent 7.',https://www.marketwatch.com/story/the-magnificent-7-dominated-2023-will-the-rest-of-the-stock-market-soar-in-2024-dc07399f?g=a35d4629-3fdb-4aba-b90e-2026895b2282&mod=mw_rss_bulletins,marketwatch.com,,
2023-12-24 20:00:33+00:00,AAPL,20 Safest Countries To Visit For US Citizens,"In this article, we shared our list of the 20 safest countries to visit for US citizens. You can skip our global safety and peace analysis, and see the 5 Safest Countries To Visit For US Citizens. In recent years, there has been a noticeable surge in global uncertainty. This shift can be attributed to […]",https://finance.yahoo.com/news/20-safest-countries-visit-us-200033335.html?.tsrc=rss,finance.yahoo.com,,
2023-11-24 23:01:29+00:00,AAPL,X may lose up to $75 million by year-end on advertiser exodus,X may lose up to $75 million by year-end on advertiser exodus - NYT,https://www.investing.com/news/stock-market-news/x-may-lose-up-to-75-million-by-yearend-on-advertiser-exodus--nyt-3243023,investing.com,,
2023-11-24 22:36:03+00:00,AAPL,"Wall Street: rather positive, +1% weekly, VIX at 4-year low -November 24, 2023 at 05:36 pm EST","Wall Street closes on an indecisive note, but the bias comes out slightly positive with +0.33% on the Dow Jones and especially -3% on the 'VIX', which closes at its lowest point of 2023 and registers...",https://www.marketscreener.com/quote/index/DOW-JONES-INDUSTRIAL-4945/news/Wall-Street-rather-positive-1-weekly-VIX-at-4-year-low-45436295/,marketscreener.com,,
2023-11-24 22:00:00+00:00,AAPL,"1 Tech Stock That Has Created Many Millionaires, and Will Continue to Make More","Apple (NASDAQ: AAPL) has long been a prime example of what innovation and savvy business practices look like.  After all, you don't get to be the world's most valuable public company by accident.  Apple's journey has revolutionized the tech world and made a lot of investors rich along the way.",https://finance.yahoo.com/m/9bc2a7fc-d5d1-3376-b8f2-198077872955/1-tech-stock-that-has-created.html?.tsrc=rss,finance.yahoo.com,,
2023-10-25 23:03:00+00:00,AAPL,The Earnings Picture Continues to Improve,"Given the emerging consensus on the 'soft-landing' outlook, one can expect this favorable turn in the overall earnings picture to strengthen further as companies report Q3 results and share trends in underlying business.",https://finance.yahoo.com/news/earnings-picture-continues-improve-230300208.html?.tsrc=rss,finance.yahoo.com,,
2023-10-25 22:51:16+00:00,AAPL,"Social media platform X rolls out audio, video calling By Reuters","Social media platform X rolls out audio, video calling",https://www.investing.com/news/stock-market-news/social-media-platform-x-rolls-out-audio-video-calling-3209304,investing.com,,
