published_at,ticker,title,desc,url,source,sentiment,sentiment_score
2024-11-23 16:06:23+00:00,TSLA,Musk Ducks Sanction For Choosing Rocket Launch Over SEC Meeting,"A judge declined to sanction Elon Musk for skipping a meeting with the US Securities and Exchange Commission to watch one of his rockets launch. 
US District Judge Jacqueline Scott Corley said Friday there is no need to sanction Musk because he already agreed to reimburse the SEC $2,923 to cover airfare for the trio of agency lawyers he stood up in Los Angeles in September. Musk finally met with the SEC lawyers to give testimony on Oct. 3, Corley noted.",https://www.ndtvprofit.com/world/musk-ducks-sanction-for-choosing-rocket-launch-over-sec-meeting,bloombergquint.com,,
2024-10-24 23:46:28+00:00,TSLA,"Nasdaq, S&P both end higher",The Nasdaq and the S&P 500 gained overnight – driven by Tesla's positive earnings forecast and a decline in treasury yields from a three-month high.,https://www.businessnews.com.au/article/Nasdaq-SP-both-end-higher,businessnews.com.au,,
2024-10-24 23:30:00+00:00,TSLA,The US Market Has Shot Up to New Highs This Year: Can This Momentum be Sustained?,"With the US market surging to new all-time highs, could there still be a case for investing there?",https://thesmartinvestor.com.sg/the-us-market-has-shot-up-to-new-highs-this-year-can-this-momentum-be-sustained/,thesmartinvestor.com.sg,,
2024-10-24 22:49:01+00:00,TSLA,Stock market today: Capital One soars on positive earnings while CPRI plummets in after-hours trading,Asian markets largely sagged but Tesla and Europe provided bright spots with earnings reports that beat expectations.,https://fortune.com/2024/10/24/stock-market-today-dow-sp500-nasdaq-capital-one-ibm-tesla-elon-musk/,fortune.com,,
2024-09-24 22:34:02+00:00,TSLA,"Dow Jones Futures: Nvidia, Tesla Rival Jump Into Buy Areas With Stock Market At Bullish Levels","Dow Jones futures: The stock market is acting well with the S&P 500 at highs and the Nasdaq above 18,000. Nvidia and Tesla rival BYD jumped.",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-nvidia-tesla-rival-jump-buy-areas-bullishlevels/,investors.com,,
2024-09-24 21:45:19+00:00,TSLA,Tesla (TSLA) Laps the Stock Market: Here's Why,"In the most recent trading session, Tesla (TSLA) closed at $254.27, indicating a +1.71% shift from the previous trading day.",https://www.zacks.com/stock/news/2340842/tesla-tsla-laps-the-stock-market-heres-why?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_6-2340842,zacks.com,,
2024-09-24 20:39:24+00:00,TSLA,U.S. Stocks Close Higher Again; S&P Posts Fresh Record Closing High,"U.S. stocks closed higher on Tuesday after a somewhat choppy ride, and the S&P 500 hit a fresh record high, as investors made largely cautious moves while awaiting more data for directional cues.",https://www.rttnews.com/story.aspx?Id=3477128,rttnews.com,,
2024-08-25 14:43:05+00:00,TSLA,Nvidia earnings highlight a busy end of August: What to know this week,A highly anticipated earnings release from Nvidia is expected to have implications for investor sentiment across the broader market in the week ahead.,https://finance.yahoo.com/news/nvidia-earnings-highlight-a-busy-end-of-august-what-to-know-this-week-144305612.html,finance.yahoo.com,,
2024-08-25 09:28:47+00:00,TSLA,Top 5 things to watch in markets in the week ahead By Investing.com,Top 5 things to watch in markets in the week ahead,https://www.investing.com/news/economy/top-5-things-to-watch-in-markets-in-the-week-ahead-3586128,investing.com,,
2024-08-25 08:08:54+00:00,TSLA,Telegram CEO Arrest In France Sends Toncoin (TON) Plummeting By Over 20%: Elon Musk Calls For Freeing Pavel Durov,The cryptocurrency Toncoin (CRYPTO: TON) experienced a significant drop following the arrest of Telegram CEO Pavel Durov in Fr,https://www.benzinga.com/markets/cryptocurrency/24/08/40542711/telegram-ceo-arrest-in-france-sends-toncoin-ton-plummeting-by-over-20-elon-musk-calls-for-,benzinga.com,,
2024-07-26 23:05:00+00:00,TSLA,S&P 500 ends wild week nearly 1% lower as tech keeps bleeding (NYSEARCA:SPY),"The S&P 500 (SP500) on Friday retreated 0.84% for the week to end at 5,459.10 points, posting losses in three out of five sessions. Read more here.",https://seekingalpha.com/news/4129211-sp-500-ends-wild-week-nearly-1-lower-as-tech-keeps-bleeding-eyes-turn-to-fed,seekingalpha.com,,
2024-07-26 22:32:19+00:00,TSLA,"Market Today: Nvidia Faces Technical Challenges, 3M's Remarkable Surge, and EVgo's Strategic Moves","Stocks had a solid performance today. Despite some choppiness, major indices maintained gains throughout the session. The S&P 500 (+1.1%), Nasdaq Composite (+1.",https://www.gurufocus.com/news/2483604/market-today-nvidia-faces-technical-challenges-3ms-remarkable-surge-and-evgos-strategic-moves,gurufocus.com,,
2024-07-26 21:54:02+00:00,TSLA,"Dow Jones Futures: Apple Leads Huge AI Earnings, Fed Rate Pivot Looms; What To Do","Dow Jones futures: Apple, Microsoft, Amazon and Meta report earnings, with AI in focus. The Fed is expected to signal rate cuts soon.",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-apple-microsoft-ai-earnings-fed-rate-pivot/,investors.com,,
2024-06-26 22:52:00+00:00,TSLA,5 Reasons to Own Tesla into Year-End,"If Elon Musk and Tesla can execute on their new plan, investors should expect shares to rise much higher in 6-12 months. Stock Strategist Andrew Rocco breaks it all down.",https://www.zacks.com/commentary/2294020/5-reasons-to-own-tesla-into-year-end?cid=CS-ZC-FT-investment_ideas-2294020,zacks.com,,
2024-06-26 22:38:29+00:00,TSLA,"Wall Street ends slightly up, trade choppy ahead of inflation data","(June 27): Major U.S. stock indexes closed with modest gains on Wednesday after a choppy trading session, with investors holding their cards close to the vest ahead of a presidential debate and an inflation report closely watched by Federal Reserve policy makers.",https://theedgemalaysia.com/node/716971,theedgemarkets.com,,
2024-06-26 22:32:22+00:00,TSLA,"Market Today: Micron's Guidance Overshadows Strong Q3, Levi Strauss Misses Revenue, Intel's AI","Market Summary
The S&P 500 (+0.2%) and the Nasdaq Composite (+0.5%) closed at or near their highs of the day after a surge of buying in the mega cap space in th",https://www.gurufocus.com/news/2464601/market-today-microns-guidance-overshadows-strong-q3-levi-strauss-misses-revenue-intels-ai,gurufocus.com,,
2024-05-27 23:56:15+00:00,TSLA,What is the Success Rate of Trend Following Trading Strategies,"If you’re asking ‘what is the success rate of trend-following trading strategies,’ you’re looking for clear-cut numbers and straightforward facts. Trend",https://www.quantifiedstrategies.com/what-is-the-success-rate-of-trend-following-trading-strategies/,quantifiedstrategies.com,,
2024-05-27 18:50:51+00:00,TSLA,Stellantis Offers Two More Models for Italy to Defuse Row,"Stellantis NV proposed building two more hybrid vehicles in Italy, part of its efforts to appease local politicians as the Fiat maker eyes moving some…",https://financialpost.com/pmn/business-pmn/stellantis-offers-two-more-models-for-italy-to-defuse-row,financialpost.com,,
2024-05-27 17:06:23+00:00,TSLA,"Argentine President Milei to meet Apple, Google, Meta CEOs in US By Reuters","Argentine President Milei to meet Apple, Google, Meta CEOs in US",https://www.investing.com/news/stock-market-news/argentine-president-milei-to-meet-apple-google-meta-ceos-in-us-3457904,investing.com,,
2024-04-27 20:16:13+00:00,TSLA,"Elon Musk Take Fight For Free Speech Abroad, Feuds With Australia And Brazil Over Content Restriction - Tesla (NASDAQ:TSLA)",Elon Musk's acquisition of X sparks global debate as clashes with Brazil and Australia over free speech restrictions intensify.,https://www.benzinga.com/markets/equities/24/04/38477389/elon-musk-take-fight-for-free-speech-abroad-feuds-with-australia-and-brazil-over-content-restric,benzinga.com,,
2024-04-27 13:32:46+00:00,TSLA,"Lynas Rare Earths Stock: The Storm Is Not Over, Yet","Discover Lynas Rare Earths' disappointing Q3 results, declining prices, inventory management, and progress on projects. Read the article for more details.",https://seekingalpha.com/article/4686995-lynas-rare-earths-the-storm-is-not-over-yet-lyscf-lysdy-stock,seekingalpha.com,,
2024-04-27 13:00:00+00:00,TSLA,"Magnificent Seven Earnings Scorecard: Who Did Well, Who Got Richer (And Poorer)",With four of the seven “magnificent seven” companies reporting earnings—and their stocks moving hundreds of billions of dollars in accordance—it was a massive week for investors.,https://www.forbes.com/sites/dereksaul/2024/04/27/magnificent-seven-earnings-scorecard-who-did-well-who-got-richer-and-poorer/,forbes.com,,
2024-03-28 23:02:21+00:00,TSLA,25 Countries with the Highest Average Salaries in the World,"In this article, we will look at the 25 countries with the highest average salaries in the world. We have also discussed the global unemployment rates. If you want to skip our detailed analysis, head straight to the 10 Countries with the Highest Average Salaries in the World. The International Labour Organization (ILO) has reported […]",https://finance.yahoo.com/news/25-countries-highest-average-salaries-230221647.html?.tsrc=rss,finance.yahoo.com,,
2024-03-28 22:40:29+00:00,TSLA,Market Today: Elevated Options Trading on DJT Amid Gamma Squeeze Speculation,"Market Summary
Today's trading session ended mixed, with minor gains and losses across major indices. The S&P 500 and Dow Jones Industrial Average each saw a sl",https://www.gurufocus.com/news/2399667/market-today-elevated-options-trading-on-djt-amid-gamma-squeeze-speculation,gurufocus.com,,
2024-03-28 21:10:27+00:00,TSLA,Dow Jones Futures: Stock Market Strong Before Inflation Data; Will Nvidia AI Chip Peer Forge Base?,Dow Jones futures: The stock market impressed heading into inflation data. Nvidia peer and AI chip IPO Astera Labs could be starting a base.,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-will-nvidia-ai-chip-ipo-forge-base/,investors.com,,
2024-02-27 23:11:22+00:00,TSLA,Siblings help China's BYD grab early lead in Thai EV market By Reuters,Siblings help China's BYD grab early lead in Thai EV market,https://www.investing.com/news/stock-market-news/siblings-help-chinas-byd-grab-early-lead-in-thai-ev-market-3317525,investing.com,,
2024-02-27 21:25:10+00:00,TSLA,Apple scrapping electric car project,"Apple is giving up on its decade-long effort to build an autonomous electric vehicle and will instead focus on artificial intelligence, according to a new report.",https://www.foxbusiness.com/markets/apple-scrapping-electric-car-project,foxbusiness.com,,
2024-02-27 21:05:56+00:00,TSLA,"Apple cancels work on electric car, source says By Reuters","Apple cancels work on electric car, source says",https://www.investing.com/news/economy/apple-cancels-work-on-electric-car-source-says-3317226,investing.com,,
2024-01-28 22:27:31+00:00,TSLA,Big Tech earnings 'crucial' to markets this week,Microsoft and Alphabet are among the tech giants best positioned to benefit from the AI boom.,https://fortune.com/2024/01/28/big-tech-earnings-stock-market-investing-microsoft-amazon-meta-alphabet-apple/,fortune.com,,
2024-01-28 21:37:56+00:00,TSLA,12 Most Promising Green Stocks According to Analysts,"In this piece, we will take a look at the 12 most promising green stocks according to analysts.",https://www.insidermonkey.com/blog/12-most-promising-green-stocks-according-to-analysts-1250318/,insidermonkey.com,,
2024-01-28 21:30:29+00:00,TSLA,"Elon Musk Shares Insights on X Payments, DOGE Army Abuzz; SHIB Burn Rate Surges 4,240%; Tesla Reveals Its Bitcoin Holdings: Crypto News Digest by U.Today By U.Today","Elon Musk Shares Insights on X Payments, DOGE Army Abuzz; SHIB Burn Rate Surges 4,240%; Tesla Reveals Its Bitcoin Holdings: Crypto News Digest by U.Today",https://www.investing.com/news/cryptocurrency-news/elon-musk-shares-insights-on-x-payments-doge-army-abuzz-shib-burn-rate-surges-4240-tesla-reveals-its-bitcoin-holdings-crypto-news-digest-by-utoday-3285377,investing.com,,
2023-12-29 23:49:05+00:00,TSLA,"Stock Market 2024: Rally Looks Strong, Nvidia Sets Up After Monster Run; Tesla Deliveries Due","After a big 2023, here's how to prep for stock market 2024. Nvidia is setting up after a monster run. Tesla and key rivals report deliveries.",https://www.investors.com/market-trend/stock-market-today/stock-market-2024-nvidia-sets-up-after-monster-run-tesla-deliveries-due/?src=A00220&yptr=yahoo,finance.yahoo.com,,
2023-12-29 23:10:06+00:00,TSLA,"Resilient economy energizes investors, as financial markets end 2023 up 24%","The S&P 500 closed out 2023 with a gain of more than 24% and the Dow finished near a record high, as easing inflation, a resilient economy and the prospect of lower interest rates buoyed investors, particularly in the last two months of the year.",https://www.startribune.com/resilient-economy-energizes-investors-as-financial-markets-end-2023-up-24/600331255/,startribune.com,,
2023-12-29 22:50:01+00:00,TSLA,"100 Best Companies Of 2023 Include AI, Consumer, Magnificent Seven Stocks","Big winners in 2023 included Super Micro Computer, Vertiv, Duolingo and Elf Beauty.",https://www.investors.com/research/best-stocks-of-2023-include-ai-consumer-software-magnificent-seven-stocks/?src=A00220&yptr=yahoo,finance.yahoo.com,,
2023-11-29 23:49:38+00:00,TSLA,CNBC Daily Open: The COP28 heat is on,"On the eve of the the COP28 climate talks, the United Arab Emirates on Wednesday hit back at",https://www.cnbc.com/2023/11/30/cnbc-daily-open-the-cop28-heat-is-on.html,cnbc.com,,
2023-11-29 23:16:27+00:00,TSLA,Elon Musk curses out advertisers who left X over antisemitic content By Reuters,Elon Musk curses out advertisers who left X over antisemitic content,https://www.investing.com/news/economy/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-3246269,investing.com,,
2023-11-29 23:01:48+00:00,TSLA,Bitcoin's Retail Revolution: Will Small Investors Drive The Future?,"A new research report shed light on the ownership landscape of Bitcoin (CRYPTO: BTC), revealing a substantial majority of Bitcoin holders were small investors, with approximately 74% of",https://www.benzinga.com/markets/cryptocurrency/23/11/36008070/bitcoins-retail-revolution-will-small-investors-drive-the-future,benzinga.com,,
2023-10-30 23:46:44+00:00,TSLA,CNBC Daily Open: Markets’ bounce may be short-lived,"After a rough week amid accelerating inflation and disappointing earnings, stocks bounced to start the week. But the recovery may not last.",https://www.cnbc.com/2023/10/31/stock-markets-markets-bounce-may-be-short-lived.html,cnbc.com,,
2023-10-30 23:00:00+00:00,TSLA,Tesla: Elon Musk Has A Problem (NASDAQ:TSLA),Tesla's weak Q3 performance suggests it is no longer a guaranteed investment in the current environment. Read my earnings analysis of TSLA stock here.,https://seekingalpha.com/article/4645002-tesla-elon-musk-has-a-problem,seekingalpha.com,,
2023-10-30 22:35:00+00:00,TSLA,Workhorse Group Inc. stock outperforms competitors on strong trading day,"Shares of Workhorse Group Inc. advanced 7.75% to $0.42 Monday, on what proved to be an all-around positive trading session for the stock market, with the...",https://www.marketwatch.com/data-news/workhorse-group-inc-stock-outperforms-competitors-on-strong-trading-day-80101882-3b6b336dc29f,marketwatch.com,,
2023-09-30 20:46:13+00:00,TSLA,30 Most Influential Business Leaders in the US,"In this article, we will talk about the 30 most influential business leaders in the US. If you want to skip our detailed analysis, head straight to the 5 Most Influential Business Leaders in the US. Leadership is a set of qualities in which you influence people around you and have the desire to lead […]",https://finance.yahoo.com/news/30-most-influential-business-leaders-204613363.html?.tsrc=rss,finance.yahoo.com,,
